-0.013989,-0.050385,0.454214
0.054343,0.065654,0.010387
0.071233,0.05767,0.006858
0.029273,0.010576,0.68585
0.016667,0.051165,0.03131
0.07467,0.288621,0.576788
0.010777,0.049887,0.18343
0.052194,0.063197,0.01102
-0.014306,0.032732,0.687557
-0.00515,0.208391,0.576231
-0.027586,0.023622,0.718895
-0.029987,-0.076743,0.562734
0.010863,-0.049092,0.036616
0.016688,0.259365,0.600619
-0.019971,0.018643,0.279747
-0.005071,-0.034891,0.042805
0.062101,0.04807,6.50E-005
-0.027823,-0.041653,0.06124
-0.038914,0.037567,0.409771
0.004357,0.047984,0.05042
-0.017917,0.059364,0.036165
-0.047021,-0.034817,0.372595
-0.016038,0.058925,0.05382
0.028081,-0.053707,0.567803
0.030332,-0.270841,0.602443
-0.02964,-0.146591,0.604458
-0.038766,-0.082268,0.577493
-0.008049,0.033848,0.68807
-0.026172,0.04713,0.001399
0.027273,-0.026613,0.268304
0.036279,0.25335,0.598246
0.054655,0.312632,0.596287
-0.031348,-0.163047,0.589831
0.006148,-0.043966,0.043643
-0.029246,-0.017826,0.457066
-0.016611,0.027723,0.114592
0.001982,0.127911,0.597635
0.040863,0.305808,0.595869
0.028929,-0.016216,0.690064
0.069923,0.323875,0.578686
-0.012492,-0.031355,0.673443
0.050117,-0.308284,0.590681
-0.033799,0.084286,0.615402
-0.003466,-0.064597,0.398501
0.05346,0.044581,0.008
0.058892,-0.066688,0.007685
-0.032664,0.033206,0.631758
-0.013303,0.034839,0.689902
-0.010389,-0.032368,0.675729
0.00328,-0.208934,0.575248
0.01641,-0.213894,0.605955
0.031578,-0.246312,0.600325
-0.003093,0.014143,0.263172
-0.033832,0.017975,0.663004
0.066443,0.065528,0.002433
-0.003981,0.121849,0.584243
-0.028424,-0.047081,0.05498
-0.012419,0.151522,0.578288
-0.025499,-0.036365,0.080884
0.011818,-0.021897,0.644334
0.026771,-0.010717,0.361934
-0.001461,-0.059062,0.437261
-0.030541,0.046373,0.017657
-0.030861,-0.050846,0.34239
-0.032046,-0.003311,0.361031
-0.005903,0.063989,0.181716
-0.029504,0.098191,0.577008
-0.026702,-0.022423,0.331974
0.043831,-0.070009,0.003449
-0.000185,-0.218258,0.577317
-0.017084,-0.066911,0.17186
0.021348,0.053815,0.533009
-0.026766,0.144214,0.607753
0.047308,-0.07418,0.005437
0.062267,-0.31843,0.582796
-0.046851,-0.071511,0.601539
-0.030413,-0.048265,0.009082
0.046021,-0.066916,0.009584
0.015844,-0.049874,0.032136
0.000627,0.11538,0.590902
-0.006314,0.029785,0.679883
0.048318,-0.043007,0.007222
0.055718,0.06452,0.003757
-0.010693,-0.032809,0.672468
0.075574,0.311042,0.591311
-0.02001,-0.064438,0.354465
-0.003569,-0.174426,0.609755
-0.005252,0.022656,0.196084
0.005205,-0.049141,0.002296
0.059599,0.319014,0.585812
0.052495,-0.059159,0.003894
0.06388,-0.316318,0.58476
0.060358,-0.064103,0.008722
-0.028879,0.043393,0.002698
0.040404,0.029184,0.407393
0.048848,-0.26975,0.598853
-0.034459,-0.045741,0.107047
-0.013493,0.033837,0.682625
0.014447,0.070951,0.003225
0.039088,0.308826,0.589086
0.005198,-0.05288,0.108447
-0.034724,0.134764,0.584203
0.068999,-0.05063,0.000782
0.001401,-0.100991,0.597521
0.046066,-0.067211,0.006457
0.012122,0.058583,0.02874
-0.035678,-0.020991,0.642016
0.036118,-0.306537,0.592296
-0.027899,0.024026,0.321328
0.00683,0.055442,0.161522
0.036884,-0.263438,0.58758
0.054481,-0.052006,0.012474
-0.024131,-0.02721,0.124857
0.028829,0.014177,0.691244
0.042494,0.316025,0.57263
-0.012287,-0.030305,0.104873
0.065947,0.061534,0.000965
0.046052,0.317102,0.59122
-0.022989,-0.053534,0.209378
-0.028618,-0.043803,0.058537
-0.009044,0.036998,0.616787
0.015995,-0.261881,0.591316
-0.014408,-0.035127,0.691402
0.005816,0.003412,0.650284
0.057167,-0.279451,0.599687
0.030344,0.25998,0.585386
-0.033282,-0.046145,0.1891
-0.019601,-0.072742,0.555544
-0.029029,0.026212,0.295579
-0.033045,0,0.385764
0.078063,-0.310422,0.585705
0.027163,-0.258019,0.584541
0.015745,0.233637,0.606803
0.008017,0.053214,0.161315
0.03393,-0.044023,0.016441
0.034434,-0.040107,0.267049
0.011482,0.007025,0.354855
0.052927,0.306199,0.601258
-0.020434,0.046962,0.489269
-0.034761,-0.117917,0.580677
-0.030309,0.028876,0.636398
0.052738,-0.054081,0.002025
-0.006408,0.029662,0.667745
-0.029533,-0.040245,0.022839
-0.024835,-0.014456,0.343548
0.053776,0.069654,0.003494
-0.027243,-0.039883,0.031998
0.005011,0.049674,0.045127
-0.036235,-0.116369,0.58222
-0.015355,-0.036503,0.68757
-0.000432,-0.1357,0.585846
-0.034927,0.015833,0.65415
-0.008568,-0.032763,0.097918
-0.054392,-0.006745,0.592593
-0.008812,-0.033007,0.688563
0.003676,-0.146014,0.597449
-0.009149,-0.031459,0.689447
0.056781,-0.058585,0.005207
-0.025698,0.051847,0.025778
-0.012405,0.052107,0.00093
-0.009999,0.034014,0.013481
0.042697,0.047576,0.324526
-0.030124,0.119296,0.577703
0.035716,0.310096,0.582017
-0.029568,-0.152329,0.602335
0.04601,-0.320391,0.568667
-0.022986,-0.053654,0.25814
0.050626,0.323269,0.578766
0.074439,0.28183,0.58112
0.008425,0.046259,0.039853
-0.011581,0.197526,0.576363
0.053003,0.27569,0.582316
-0.015198,0.02516,0.161423
-0.022446,0.05544,0.028737
4.00E-006,0.023604,0.648663
0.060985,0.065787,0.004887
0.059261,0.052349,0.010778
-0.032905,-0.020052,0.667993
-0.014071,0.068332,0.129433
0.003065,-0.059379,0.178766
-0.02463,-0.048911,0.500788
0.034656,-0.004385,0.660918
0.009247,0.04542,0.173131
-0.017511,2.80E-005,0.363308
0.00819,0.042307,0.171712
0.037464,0.316691,0.578652
0.039345,0.318699,0.578165
-0.021591,-0.036512,0.061548
0.04718,0.06727,0.009651
0.039208,0.30774,0.589513
0.013766,0.222546,0.57842
0.047054,-0.061111,0.012301
-0.030638,-0.058079,0.181206
0.0383,0.035677,0.370931
0.021117,-0.022051,0.647623
0.014858,-0.009128,0.335208
-0.027879,-0.042346,0.242653
0.026229,0.044824,0.022206
-0.034461,0.118909,0.607094
0.042229,0.073658,-0.00037
0.02571,-0.004042,0.670439
0.050592,-0.302259,0.60302
0.079725,0.313343,0.583561
0.020723,0.034253,0.215998
-0.017314,0.065454,0.106166
0.053146,0.059422,0.004037
0.026803,-0.018859,0.688002
0.026102,0.051268,0.577237
0.028635,-0.062061,0.278353
0.052503,0.070095,-0.000412
-0.015691,0.030145,0.679361
-0.003122,0.037828,0.006265
-0.012219,0.030942,0.673813
0.056504,0.067904,0.0005
0.061873,0.066167,0.003217
-0.024667,-0.067601,0.132029
-0.012089,-0.16165,0.610115
0.022773,-0.022382,0.27044
-0.038005,-0.012429,0.643008
-0.025245,0.053611,0.304834
-0.017407,-0.034727,0.022952
-0.026292,-0.033372,0.099297
0.024345,-0.25133,0.58336
0.046194,0.318606,0.58834
-0.025398,-0.024276,0.260359
0.062716,0.068218,0.003679
0.044244,0.06712,0.009052
0.06462,-0.066263,0.001327
0.021421,0.264321,0.58682
-0.007252,-0.027925,0.6775
-0.011676,-0.054295,0.001479
0.0406,-0.006299,0.672694
0.001839,0.040481,0.05129
0.074562,-0.30594,0.590593
0.03851,-0.258454,0.590659
-0.013551,-0.052191,0.446724
0.045611,-0.042215,0.006591
0.026147,-0.057053,0.253225
-0.015496,-0.049631,0.451253
-0.01846,-0.017124,0.286896
-0.028876,0.173937,0.588304
0.009163,-0.044869,0.173224
0.04788,0.063832,0.012182
0.043008,-0.279813,0.585354
-0.031913,-0.116696,0.609171
0.04608,0.32092,0.568862
-0.022512,0.057767,0.315906
0.048542,-0.311533,0.586982
0.051238,0.065486,0.004
-0.003519,-0.013843,0.731374
0.048584,0.05503,0.011215
0.067597,0.322675,0.584738
-0.010097,0.219638,0.594379
0.009511,-0.050239,0.002367
0.03144,0.020653,0.360617
-0.040612,-0.044617,0.146757
0.00782,-0.007398,0.638066
0.057607,-0.317117,0.589527
-0.033358,-0.000218,0.38444
-0.019391,-0.064403,0.341756
-0.004822,0.229664,0.592508
0.053859,0.052866,0.000836
0.07556,-0.284179,0.57907
-0.006141,-0.031382,0.688175
-0.035592,-0.015335,0.664085
-0.014107,0.067574,0.337113
0.009267,-0.009188,0.641238
0.039785,-0.305261,0.592102
0.008159,-0.068868,0.008189
0.01325,0.226634,0.607713
0.01317,-0.039433,0.025591
0.041184,-0.306586,0.595188
0.03635,-0.031294,0.311647
0.041296,-0.069679,0.001114
0.041268,0.072811,0.00109
-0.04545,0.003888,0.710328
0.048585,0.06187,0.008565
-0.022894,0.062042,0.365232
-0.025705,0.067355,0.132658
-0.037295,-0.065331,0.547206
-0.011985,-0.029995,0.673896
0.049124,-0.05975,-0.000186
0.032837,0.007164,0.660605
0.038587,-0.041963,0.286655
0.04106,0.261474,0.59165
0.061007,0.067903,0.000449
0.032771,-0.049181,0.444468
-0.004981,0.064954,0.121045
0.028251,-0.013136,0.363402
0.021527,0.062012,0.255801
-0.021692,-0.053326,0.235692
0.054613,-0.046146,0.003028
-0.016568,-0.035952,0.68028
-0.037282,-0.000929,0.392574
0.049825,-0.055674,0.00882
-0.012109,0.076671,0.57613
0.034817,0.046432,0.267744
0.045524,-0.308521,0.588061
0.02452,0.054995,0.576941
0.007678,0.011613,0.642371
0.049327,-0.30656,0.594363
-0.00937,-0.030278,0.61974
0.004315,-0.057066,0.117752
0.008369,0.046634,0.160165
0.070593,-0.281706,0.58941
0.000745,0.117911,0.590505
-0.030466,0.02842,0.135699
0.042896,-0.319435,0.577139
0.072562,-0.3067,0.587919
-0.028816,0.041238,0.206236
0.055286,-0.309104,0.591062
0.042193,0.071855,0.005331
-0.002732,0.056193,0.05284
0.006759,-0.071242,0.60063
-0.01716,-0.018656,0.248201
-0.027801,-0.179118,0.590334
-0.035694,0.096133,0.610489
-0.030511,-0.043249,0.004991
0.012838,-0.028687,0.66908
0.001907,0.0425,0.072927
0.026323,-0.227998,0.592246
0.053096,0.068692,0.00926
-0.013806,0.015831,0.276144
-0.012116,-0.090341,0.58056
0.030295,-0.005206,0.713766
-0.00331,0.040523,0.00363
0.05446,0.069921,0.003224
-0.01013,-0.054085,0.449416
-0.01278,0.029854,0.674667
-0.038708,0.017835,0.679028
0.06835,0.306254,0.597997
-0.000157,-0.065214,0.251794
0.032321,0.075189,0.006893
-0.022099,-0.057771,0.622125
-0.027307,0.028432,0.248939
-0.035326,0.046766,0.182232
0.057017,-0.314748,0.59668
0.043679,0.044548,0.000432
-0.046762,-0.075615,0.588276
-0.001751,-0.019765,0.622891
0.010346,0.223333,0.608358
0.036536,0.30783,0.582561
0.060786,0.057442,0.007975
0.047071,0.319299,0.585137
-0.040119,0.084941,0.581718
0.035593,0.070673,-0.001897
0.051104,0.324402,0.578073
-0.022218,-0.016357,0.33848
0.044634,0.308529,0.588441
-0.006624,0.011681,0.289154
0.007786,0.239246,0.604328
0.033891,-0.302311,0.584464
0.04044,-0.07246,0.002245
0.0212,0.043211,0.207532
0.06322,0.057715,0.000317
0.002782,-0.052708,0.0789
-0.015893,0.030262,0.680061
-0.015678,0.035407,0.676451
0.051357,-0.30619,0.600236
0.003619,-0.046019,0.066208
0.046786,0.32074,0.569968
0.065174,0.317832,0.583118
0.060393,0.059893,0.001853
0.061507,-0.062372,0.008958
0.013545,0.225745,0.578381
-0.021324,-0.027367,0.189451
-0.013151,-0.025628,0.143076
-0.003432,-0.062311,0.104628
0.012041,-0.068727,0.589449
-0.001704,-0.029199,0.66215
-0.020549,-0.070063,0.543836
0.002617,-0.030195,0.657991
0.04918,0.320857,0.581407
0.041394,0.047832,0.356875
0.065908,0.294657,0.598897
-0.009791,0.032481,0.675189
0.005474,-0.080528,0.589188
0.00174,-0.025423,0.720751
0.004066,-0.148233,0.596017
-0.028445,-0.113649,0.611382
0.067142,-0.285211,0.586201
0.050766,0.055139,0.007593
-0.029122,0.047446,0.003818
-0.001566,0.038693,0.077559
-0.029881,0.033981,0.110425
0.026239,0.003413,0.67057
-0.00408,-0.027531,0.668468
0.005926,0.058969,0.445467
-0.02476,-0.068259,0.151638
0.036241,-0.007751,0.643402
0.003382,0.037704,0.159378
0.031878,0.288831,0.583823
-0.026978,-0.040353,0.061972
-0.001399,0.042739,0.611767
0.042016,0.052254,0.330375
-0.02947,0.027114,0.639556
0.060404,-0.045146,0.003624
-0.000323,0.118856,0.588255
0.033696,0.03572,0.27016
0.027506,-0.009025,0.690526
-0.030927,-0.123389,0.578457
0.043128,-0.066807,0.010767
0.011242,-0.25057,0.601011
-0.014809,0.058789,0.005128
0.013479,-0.008542,0.640032
-0.00263,-0.08811,0.586676
-0.024136,0.034205,0.464674
-0.028104,-0.046339,0.034604
0.038173,-0.005919,0.67286
0.048267,-0.064316,0.012272
-0.02642,0.02445,0.27328
0.003532,-0.05329,0.092248
0.001997,0.239252,0.597788
0.024733,-0.01925,0.689219
0.020034,-0.026527,0.231071
0.050561,0.309713,0.592056
-0.007588,0.103516,0.612909
-0.021336,0.039613,0.469927
-0.000862,0.004385,0.353228
0.005618,-0.23793,0.583133
-0.006619,-0.059433,0.003003
-0.0272,-0.063506,0.174301
-0.004635,-0.1545,0.608016
0.046078,0.04623,-0.000409
0.009664,0.013362,0.608476
0.031797,0.045744,0.531955
-0.003661,-0.029652,0.669393
0.036593,-0.005727,0.673338
0.055456,0.305684,0.591778
0.040184,-0.046587,0.370747
-0.030624,-0.041692,0.29743
-0.033519,-0.018058,0.659433
0.080892,-0.292494,0.577944
0.031302,-0.047628,0.253857
-0.025453,0.053956,0.015681
0.044099,0.072572,0.003806
0.002706,-0.042457,0.106385
-6.80E-005,0.110844,0.5905
-0.005546,0.059456,0.431396
0.041625,0.31238,0.583939
0.012591,0.211952,0.578856
0.000212,0.189225,0.610795
-0.027619,-0.037784,0.22686
0.04634,-0.26788,0.586404
-0.013968,-0.142657,0.578122
0.042485,0.07273,0.00562
0.065144,-0.055198,0.008792
0.043493,0.078079,0.004718
0.029101,0.015372,0.686328
-0.024056,-0.061769,0.185208
0.032498,-0.014694,0.697767
0.072535,0.055014,0.006867
0.036787,0.315093,0.584553
0.034212,0.010858,0.642483
0.042212,-0.068838,0.010825
-0.004309,-0.025403,0.652898
0.042127,0.319135,0.569653
-0.037259,-0.001076,0.409954
-0.007946,-0.034398,0.043317
0.014799,0.255616,0.587014
0.032688,-0.006495,0.660643
-0.029029,-0.052263,0.338775
0.043012,0.314803,0.577183
0.033208,-0.007613,0.694078
0.047812,-0.074494,-0.000855
0.017712,0.027233,0.675294
0.076005,-0.308908,0.591134
-0.013835,-0.033052,0.679368
0.007575,-0.07712,0.588396
-0.001144,0.144898,0.584502
0.052043,0.048543,0.01236
-0.040952,0.00696,0.367864
0.037021,0.253375,0.592667
-0.040786,0.020712,0.414391
0.032688,-0.057218,0.276484
0.045685,-0.317645,0.58855
0.055569,-0.047489,0.001378
0.047921,0.268345,0.585932
0.000379,-0.055703,0.076779
0.060046,-0.311761,0.589624
-0.023651,-0.03675,0.026852
-0.017509,-0.025724,0.129036
-0.033732,0.074118,0.55972
0.060352,-0.0616,0.010029
0.060411,-0.054642,-0.000774
0.060014,0.071419,0.001661
0.036016,0.000189,0.655895
0.029129,-0.01258,0.690834
0.052072,-0.071005,0.006382
0.031667,0.295073,0.585223
-0.027746,-0.038965,0.026295
-0.033764,0.150883,0.589905
0.066432,-0.299703,0.600681
0.030043,-0.237548,0.592236
0.049414,-0.267452,0.587162
-0.035726,-0.132834,0.601382
0.001942,-0.056949,0.096424
0.042789,0.308151,0.589973
0.006552,0.245501,0.588527
-0.029834,0.064544,0.536317
0.005312,-0.243621,0.58847
0.066309,0.300222,0.592111
0.046014,-0.318197,0.57014
0.068741,-0.322565,0.582784
0.061799,-0.288658,0.600963
0.007632,0.242102,0.602901
-0.011353,-0.034136,0.010099
-0.029613,0.044093,0.283252
-0.037155,-0.000752,0.39849
0.039388,0.003008,0.674938
0.029496,0.012834,0.686106
-0.036063,0.04758,0.179435
0.003577,-0.045941,0.085019
0.050147,0.321504,0.579938
-0.034147,-0.054848,0.114225
-0.008939,0.206081,0.606083
0.035757,-0.000899,0.655401
0.02575,0.255871,0.604143
0.058424,-0.324167,0.574347
-0.003803,0.029946,0.674465
0.028241,-0.007844,0.68804
0.053801,0.069594,0.004278
0.055074,0.313285,0.592467
-0.01759,-0.03724,0.685781
0.004719,0.058124,0.187832
-0.006336,-0.027289,0.677741
-0.011999,0.063598,0.192609
-0.009069,0.031759,0.67584
0.051683,-0.056191,0.00151
-0.002158,0.230852,0.586273
-0.029375,0.0263,0.33643
0.044775,-0.312988,0.593905
0.051344,0.047109,0.011789
0.039051,-0.058673,0.323947
0.034695,0.041246,0.006556
0.060831,0.045806,0.006452
0.057216,0.05302,0.011482
0.067639,-0.302589,0.599599
-0.02093,-0.080724,0.573575
-0.041119,0.003138,0.393668
-0.004334,0.078174,0.615017
0.031751,0.285259,0.583528
0.005033,-0.007565,0.660953
0.043466,0.022254,0.411376
-0.017322,-0.025187,0.658555
-0.031362,-0.054851,0.185443
-0.013398,-0.031309,0.675769
0.074233,0.314034,0.58095
0.048824,0.055447,0.010468
-0.030095,-0.030529,0.123778
0.002201,-0.057381,0.501974
0.021138,0.221778,0.58512
0.051818,-0.30668,0.593542
0.026688,-0.061417,0.269005
0.002149,-0.020813,0.211988
0.026032,-0.226813,0.594427
0.058666,0.318696,0.588172
0.013575,-0.06966,0.002067
0.078028,-0.31214,0.580758
0.04267,0.303501,0.585813
-0.026516,0.040691,0.001725
0.053953,0.325576,0.573695
0.003317,0.043432,0.106407
0.061817,0.063503,0.008237
-0.028772,0.076446,0.618988
0.04759,-0.26515,0.592249
-0.032699,0.040044,0.10549
0.047691,0.061598,0.01071
-0.027382,-0.029357,0.244688
0.022533,0.023528,0.260038
0.070794,-0.284338,0.579151
0.004685,0.005736,0.328914
0.066633,-0.303635,0.590798
0.022825,-0.023717,0.26031
-0.034875,-0.020894,0.346284
0.014292,-0.220405,0.57883
0.00938,0.040785,0.179706
0.044134,0.309538,0.58874
0.039132,0.302805,0.596863
-0.003396,-0.053949,0.467872
-0.03146,-0.040623,0.012719
-0.011499,0.033646,0.676834
-0.041783,-0.015484,0.683577
-0.01079,0.087206,0.580664
-0.041198,0.076191,0.610252
-0.047627,0.032665,0.383362
-0.007657,-0.029455,0.679831
-0.027284,0.165442,0.600095
0.034283,-0.062088,0.30418
0.062373,-0.310879,0.592683
-0.010538,0.062954,0.197677
-0.029324,-0.041735,0.079323
-0.012508,0.117006,0.611736
0.069951,-0.284008,0.579715
-0.04169,-0.039659,0.356037
-0.039549,0.039563,0.145634
0.028427,-0.016583,0.64566
0.038305,-0.255362,0.594243
0.043757,-0.31576,0.576916
0.033585,0.063953,0.357543
0.069674,0.059265,0.003972
-0.031468,0.155254,0.597623
-0.024846,0.021736,0.284772
0.037505,0.003673,0.670521
-0.040823,0.06365,0.614053
0.041096,-0.294896,0.586984
-0.009869,0.009534,0.313811
0.078265,0.311094,0.586884
-0.000767,-0.077808,0.579979
-0.031967,-0.159424,0.592743
0.031886,-0.00635,0.660324
-0.002848,0.077455,0.579166
0.027468,0.009341,0.691808
0.075415,0.307087,0.589265
-0.013344,-0.017005,0.251589
0.028232,-0.00587,0.71893
0.004273,0.039231,0.156251
-0.037342,0.01016,0.356705
0.053005,0.322725,0.576485
-0.018039,0.0664,0.113167
-0.027969,0.041949,0.060128
-0.028481,-0.043896,0.051053
-0.009851,0.090892,0.61711
0.00202,-0.016259,0.620919
0.051083,0.072207,-0.000601
0.074436,-0.281399,0.584728
0.000682,-0.018128,0.223162
-0.035752,0.011797,0.654127
0.008246,0.007153,0.32016
-0.031873,0.041399,0.097372
0.049305,-0.322211,0.581567
-0.011458,0.031482,0.098341
0.001212,-0.011282,0.283624
0.068997,0.302647,0.591014
0.065853,0.301621,0.591512
0.001054,0.131293,0.588082
-0.003937,-0.001872,0.354588
-0.019367,0.063109,0.095125
0.004643,0.044203,0.048241
0.078353,-0.318254,0.57731
0.065379,-0.316483,0.585732
0.028523,-0.003511,0.654761
0.052355,-0.308869,0.597278
-0.013187,0.033215,0.67244
-0.017211,0.036202,0.679207
-0.044728,0.007214,0.390746
0.002025,0.186089,0.57745
0.05864,0.271361,0.584338
0.031992,0.035256,0.261194
0.058625,0.064972,0.007492
-0.029015,-0.045745,0.026732
-0.023284,0.037355,0.002076
-0.031025,-0.011815,0.349144
-0.021951,-0.025788,0.645171
0.055905,-0.284931,0.587091
0.044964,-0.317967,0.575487
0.010144,-0.055404,0.033419
0.060011,-0.306844,0.596003
0.00443,-0.056393,0.462654
0.017685,-0.004404,0.356158
0.029488,-0.293557,0.588511
-0.029479,0.126823,0.578148
0.022448,-0.239149,0.605025
0.036106,0.252203,0.591718
-0.020417,0.057464,0.274112
0.022178,-0.050334,0.02739
-0.01189,0.216457,0.592915
-0.01465,-0.092796,0.579499
-0.025534,-0.023801,0.659846
0.057003,-0.06957,0.007654
0.036254,0.062104,0.32007
0.023772,-0.272292,0.588433
0.077366,-0.310437,0.588705
0.061902,-0.045707,0.005283
